pc,beta,var_frac,best_tissue,best_corr,corr_B,corr_CD14_M,corr_CD16_M,corr_GC,corr_DSC_A,corr_DSC_B,corr_EVT,corr_proEVT,corr_fEC,corr_LEC,corr_Epi,corr_Ery,corr_FB,corr_vEC,corr_pvSMC,corr_SCT,corr_SCT_A,corr_SCT_B,corr_proSCT,corr_T,corr_VCT,corr_cycling_VCT,corr_aEC,corr_avVCT,corr_cDC,corr_cilated,corr_dNK,corr_eS,corr_eEVT,corr_iEVT,corr_uDSC,corr_pEVT,corr_HB
PC78,-0.0509721261478468,0.00193513636057273,VCT,0.00480260160032263,0.00351812764859259,0.00168063846449144,0.000858625341017557,0.00201349820182724,0.00110674432504481,0.000640095441474664,0.000993802279746738,0.00191499943681387,0.00185830883974813,2.33501276123173e-06,-0.00171340780769078,0.000366619477963635,0.00156702658728009,0.000350203722652487,0.00064376762506277,0.00294823157953073,0.00273625406472099,0.00387135466667506,0.0039373223895741,0.00188657673889008,0.00480260160032263,0.00291260633214884,0.000197182562794808,0.00306338808384542,0.00296459608226242,0.000444649160514035,-0.000370672871073488,0.000762216945413382,0.00431626732309683,0.000837665742123176,0.000257174229509263,0.00238858595001823,0.00273254369760213
PC79,-0.0806380827801324,0.00177177955283091,HB,0.0118320711714195,0.00981356279615688,0.0107636900941471,0.0101038702810073,0.00922098171075726,0.00902563822370841,0.0086536601668943,0.00578838981508677,0.00687208203526935,0.0095033526241585,0.00921575241103063,0.00803046633095184,0.00271147413108545,0.0088542313986566,0.00999571955797811,0.00907357311749037,0.00823919258028374,0.00732101929190595,0.0087550491872232,0.00823316199122028,0.00955115712788823,0.00605180116592661,0.00686964163655667,0.00897140697534682,0.00726759027311558,0.0112940469354473,0.00901525859617716,0.00952796636744915,0.00742710721707893,0.00731261244871015,0.0055266368084911,0.00766789830404559,0.00718648282237767,0.0118320711714195
PC80,-0.0491950549433342,0.00172679989961575,eEVT,0.00440276383948864,-0.000897278654998769,0.000247578387628553,0.00119218583228521,0.000705318796853108,0.000916080632038016,0.00174166325967153,0.00318227444567667,0.00221635359027754,0.00240842766098942,0.00100014085642657,-0.00270731648947581,0.002065761857986,0.00199796255630098,0.00120519309454386,0.00152922621611983,0.00109542958657114,0.00089429236865055,0.000557879908399719,0.00112050812923918,0.00224630238965854,0.00116625630129665,0.000695227108756383,0.000370372518398344,0.000561888453616972,-0.00100366162351769,-0.0015002885846778,0.00209740954430328,0.000341677316417428,0.00440276383948864,0.0035178113471641,0.000656954158093812,0.00388716734467773,0.000884716413894432
PC81,-0.024843997848577,0.00170432233541149,pEVT,-0.00461501215476926,-0.00127270606314693,-0.00174202381195978,-0.00272177946507761,-0.00215488644861257,-0.00115916272419737,-0.00124455193496646,-0.00355568931854782,-0.0030223029241257,-0.00312272530826462,-0.000184770856376699,-0.000523470824803392,0.000107862185964066,-0.00204034453486871,-0.00170159737555704,-0.00324089121847306,-0.00310912619504045,-0.00308818124611333,-0.00326293444960637,-0.00358732526586161,-0.004602999686994,-0.00230032396135234,-0.00144900300836079,-0.0024230427129068,-0.00273455005959033,-0.000641666425430833,-0.000335820398244028,-0.00357888734555121,-0.000484469544862187,-0.00363056417197953,-0.00335232984916045,-0.00039959989129426,-0.00461501215476926,-0.00256673129680056
PC82,0.00778410948342865,0.00166918684538476,Ery,-0.00420140638853261,-8.82698327381655e-05,-0.000185856679810172,-0.00119441057704988,-0.000562048711521339,0.000738461805584325,0.00108949642419205,0.000557732443625713,0.000480545529326707,-0.000124582176877361,0.00133212666923298,-0.000189995093895189,-0.00420140638853261,0.00046101656627357,0.000544242739650496,0.00112144235713463,-0.000484969242762119,-0.000372361594657189,-0.0014642493601101,-0.000722104242605315,0.000267119849832503,0.000168206936860129,0.000289039887418964,0.00154607546828946,-6.84921266932242e-05,0.000358639962898484,-0.000961486497609872,-0.00063338969629137,0.00117910205926464,0.00127732666415204,0.000452695049285179,0.00135305802869697,0.00106561221854049,0.000314519602660952
PC83,0.0343681795070484,0.00124952368755453,VCT,-0.00320856822345873,-0.000968122338056772,-0.000617838650361328,0.000270170478714095,0.00143214168504562,0.00123625400608539,0.000136490937368721,-0.000137919996215245,1.06922532564885e-05,0.000395966288937116,-0.00114335951062023,-0.00134022253808898,0.00302363021471919,-0.000402256067915871,-0.000372676467748048,0.00101400050288389,-0.000767943694867945,-0.00248286413509455,0.000235118080159273,-0.00238423235980265,0.001567684697033,-0.00320856822345873,-0.00250763534817047,-0.000244277874540943,-0.00147901718538589,-0.000774527668086821,-0.000505938608797197,0.00301037802372427,0.000443735676276631,-0.000973344358009211,-0.000437235887847763,0.0010264343473292,-0.000876722168540415,-0.00212479249188996
PC84,0.0670332982254028,0.00113247643907483,eEVT,0.0106452752456996,0.00725679224065535,0.00761460130647413,0.00794468418985616,0.00786253484076109,0.0047545031218961,0.00465163854861403,0.00958479150624338,0.00958662850050852,0.00827531899400718,0.00456563727935274,0.00602006204114132,-0.000141468955111592,0.00720828000254069,0.00666463203187762,0.00726945998854434,0.00870951356196854,0.0105224116098716,0.00777771555345822,0.00896279890297845,0.0033562582368275,0.00994645383616988,0.00899175071837457,0.00824865798493644,0.00918974878630199,0.00483334833177097,0.0057267132800655,0.00391831831557321,0.00389025703136683,0.0106452752456996,0.00951199221998303,0.00214797374115016,0.00953868552586162,0.00902769203395633
PC85,-0.00486787474910552,0.00112239430306862,EVT,0.00701652705960608,0.00408833114071074,0.00245945420903444,0.00381905738918292,0.00308503178007467,0.00157258889648907,0.00151991929556888,0.00701652705960608,0.00617220383177237,0.00204339305354542,0.0022178287493756,0.00343780522829641,0.00160328404878405,0.00382576784937691,0.00190174852361752,0.00204318936878766,0.00345781703230544,0.00306183858833336,0.004188246193014,0.00372228471921915,0.00379852110813889,0.0029463063989735,0.00292683797640472,0.0041863768185368,0.00384509935543053,0.00133706723408857,0.00156162656048613,0.00331759336815807,0.000241770870797419,0.00634183494279152,0.00680688930628231,-0.000393318973026758,0.00552107365430069,0.00232303408181384
PC86,0.0646281270531269,0.000996081487213556,HB,0.00588041335049488,0.00261923786954433,0.00383855915707299,0.00487512783400485,0.00585598753655439,0.00557906871315756,0.00487137224485773,0.00337283192820518,0.00372644892338338,0.00378347266318807,0.00242064004382926,0.00141727453612524,0.00542425823450025,0.00569011901315771,0.00331032609588253,0.00574841417643255,0.00503331951738064,0.00416451490107844,0.00512326732812472,0.00242067309516559,0.00274749447975763,0.00188452151432433,0.00246310484242782,0.00197030270670529,0.0030493085181108,0.00376754468417372,0.00506634027693348,0.000343614632967493,0.00462377785676222,0.0040026983993976,0.00280917173785269,0.00464256252107872,0.00384547649172688,0.00588041335049488
PC87,-0.000464853345328539,0.000975119648370173,B,-0.00346993935824358,-0.00346993935824358,-0.00106219466641595,-0.000430301557676748,-0.0019429187200668,-0.000965617113652067,-7.22473119108229e-05,0.00239649931361687,0.00141916852717721,-0.00204737731108903,-0.00124469552437359,-0.00219726661977147,0.000774949539548,-0.000840576193312891,-0.000797636758950843,-0.000878807662808869,-0.00230671726498226,-0.0019692380255749,-0.00250162117295205,-0.00165708626252356,-0.00270330601220923,-0.000709468869353581,7.15844587308114e-05,-0.00155459677757461,-0.000504814883075726,6.08343148582227e-05,-0.00239788667851445,-0.00260092488700269,-0.00137960701960377,0.00105903633356833,0.00240892133912218,-0.00110738301805315,0.000840476494905409,-0.00123763531557966
PC88,0.0101440632001045,0.000894288526272555,vEC,-0.00605912242184943,-0.00479177219144308,-0.00469166460738001,-0.00452668345184665,-0.00378069008653476,-0.00552850790248289,-0.00593563903302465,-0.00085691560141294,-0.00169790022834601,-0.00509869989853449,-0.00524158213314257,-0.0034044715965123,-0.00415338625046673,-0.00415350258921709,-0.00605912242184943,-0.0053730535679286,-0.00187085711521366,-0.0011403481829093,-0.00181134318762031,-0.00158161937694648,-0.00493216846687292,-0.00314177676270415,-0.00406309674495813,-0.00430039646831251,-0.00295505588429,-0.0036555325927481,-0.00571733806838219,-0.00494079771120784,-0.00412900424447394,-0.00227159281377417,-0.000265773760460277,-0.0056346812100119,-0.00193875583318205,-0.00365199777901653
PC89,0.0452676552034383,0.000848734341074751,eS,-0.00376627130175152,-0.00105182469756547,-0.000259048215458227,-0.00113009085740567,-0.00132355328181813,-0.00221663749246058,-0.00219456754854112,0.0021183768058088,0.00156489659387088,0.000370221361852854,-0.000977455919642408,-0.000376292687430741,-0.00348200934596564,-0.0020728969155863,-0.000938631431660452,-0.0014877614989591,0.000135928789375801,0.000748655439733781,-0.000387882177323347,-0.000104529479068809,-0.000136655217743515,0.000715088113687548,-0.000153730499675306,0.00161301709920583,0.000475571910493148,-0.00123943809481292,-0.0010029990750745,-0.00101498910913089,-0.00376627130175152,0.00223666518405991,0.0022667089047995,-0.00304017990652932,0.00162118296804515,-0.00073808550477718
PC90,0.0305127389704418,0.000734945751297658,Ery,-0.00661705706725492,-0.00190261990938113,0.00025499239846183,0.00100332526539888,-0.00101549696237902,-0.00126295411553154,-0.00170523517205221,-0.000294020475573373,-0.000701427625835743,-0.0013940765670635,-0.00227350024713209,-0.00451240822009714,-0.00661705706725492,-0.000671129258456208,-0.00223597480493149,-0.00104296675816941,0.000751567030488904,-0.000139339422365225,0.0011064472986868,-0.00101763700185759,-0.00169616321926309,-0.00266433791932652,-0.00302026105810559,-0.00156890140271167,-0.00242431425035748,-0.000623500744934155,-0.00512141619373688,-0.00243016276449096,-0.00163607098066149,-0.00159475928397585,0.000252201504658441,-0.00222635720195743,-0.000508872895522853,2.22303333167437e-05
PC91,0.0341950963795803,0.000674130016192919,T,0.0035073349009041,0.0011114928869986,0.00163989634702294,0.000901858762784211,0.00137516085012821,0.000480586802124918,-0.000305550738452139,0.000596473585535624,0.000417551015977717,0.00315614154451187,0.00124573218139272,0.00173945350670719,0.000186908015903256,0.000895007791966626,0.00190170470857495,0.00113455499414423,0.00193862403333508,0.00163013976687538,0.00122151598100419,0.00177771842040841,0.0035073349009041,0.00183742789853046,0.00116175348123286,0.00251725339491777,0.00109350150373328,0.000547916780549486,0.00111277147970005,0.00153739725436253,0.00106967093542688,-0.00019065654415979,0.000501737831135659,-0.000392258819083323,-0.000548551524916892,0.00160534464949797
PC92,-0.0497277022118016,0.000599741059464384,B,0.00627901732171037,0.00627901732171037,0.00302330483792097,0.00305410347997168,0.00382056058065678,0.00398210287234893,0.00384530938530955,0.00325476394482219,0.00245526854241412,0.00210567485724778,0.00292505764108904,0.00209325206434524,0.00264020115502933,0.00255517009800268,0.00294065847720652,0.00263660837460959,0.0040080071551701,0.00507060763818891,0.0030847019872825,0.00344200565513232,0.00415017248197018,0.00348107475163028,0.0037282810858307,0.00189310666831165,0.00311471197310092,0.00374824358783447,0.00393147069185788,0.00456906950727306,0.00363598664806897,0.00331114246039927,0.00342280443163633,0.00342327499490227,0.00406261588558904,0.0020071675336488
PC93,0.0463783427323501,0.000598499532894329,VCT,0.0053445267662938,0.00497363460015081,0.00290021307978415,0.00131544356841414,0.00383817231637843,0.0029730810749257,0.00277813544274717,0.00175816307558023,0.00175517422896879,0.00405890521329087,0.00404282127068126,0.00489581522694453,0.00436651589661539,0.0014970211575704,0.00416938775638722,0.00173979554051867,0.00260977434195304,0.00326014053952659,0.00336572931309168,0.00523400461347277,0.00208260718350784,0.0053445267662938,0.00458137893080103,0.00373576584696261,0.00314251843349043,0.00373183983100401,0.00485069601743797,0.00351848689857366,0.00373942287998924,0.000401348240866942,0.00131716425032971,0.00269299586757246,0.00258650309595851,0.00281206444877741
PC94,0.0356058953765263,0.000519170194993884,GC,0.00496681443779286,0.00375181992313512,0.00276200921169446,0.00341190051209962,0.00496681443779286,0.0021987461864492,0.00219601802212371,0.00421252004388013,0.00437736466231593,0.00317941344863944,0.00156568452722526,0.00309322534749821,0.00296735120356367,0.00295483707042796,0.00334552790060865,0.00155305833561903,0.00351833549024872,0.00466445016399933,0.00379174145230524,0.00448319014109484,0.00333076226051095,0.00479645595784994,0.0048705367452615,0.00305043542592951,0.00367521574205228,0.00132180711609697,0.00325596354976465,0.00186569687446818,0.00207324318856185,0.00407135422873216,0.004048235363879,0.000987112631865478,0.00375169046715111,0.00316458538523451
PC95,-0.028941305380593,0.000454205183567216,SCT,0.00509665485982925,0.00430750646450929,0.00201390956801401,0.00351111805418098,0.00352457974045035,0.00237663601066065,0.00149188632569661,0.00392254208792079,0.00329941167685742,0.00210406049117131,0.0011005792102377,0.00173416398109523,0.00490705974518204,0.00321811347036516,0.00113255094823913,0.00296220706962637,0.00509665485982925,0.00492382743913995,0.00358338284591173,0.00437039308420937,0.00353903322595452,0.00326407357368558,0.00269130574372393,0.002073875601823,0.00307229012524828,0.00169979009425733,0.00285225087692079,0.0028630729919017,8.30467206990696e-05,0.00296211890383917,0.0040734833497675,0.000670756994719838,0.00331605526621556,0.00219013588950315
PC96,-0.0368718672856661,0.000403912157701364,proSCT,0.00553796389823709,0.00402967644247434,0.00108929537412136,0.00212494669185081,0.0040055391062067,0.00343755429769708,0.00201161908313369,0.00463578644808232,0.00468733535164639,0.00346626344668242,0.0018363190916892,0.00251061380774036,0.00311306937379332,0.00360335226606961,0.00149461908305612,0.00357679062185394,0.00429469801086971,0.00449001674665489,0.00421720074131847,0.00553796389823709,0.00370796989321484,0.00498336903757779,0.00430380657620873,0.00443865833959353,0.00419564783188372,0.00216174406281493,0.00254205221083163,0.00213328826833651,0.00238203644767331,0.00468992410192204,0.00511823607445361,0.00317386719991639,0.00429807152058134,0.00190750680535503
PC97,-0.0784179674332478,0.00037795495322937,uDSC,0.00846252286675875,0.00438184664649204,0.00536869805709106,0.00460371473451468,0.0044963532970298,0.00653454884882699,0.00623780665353634,0.0019807998507435,0.00231692630014764,0.00602697409441568,0.0075537874226871,0.00699276751652864,0.00440499689359088,0.00361002501357662,0.00676143766602106,0.00469748998109831,0.00391965605562787,0.0043570280817893,0.00289431781040001,0.00371655501830951,0.00690999412568142,0.00399114833049971,0.00446627168063258,0.00612385328932277,0.00316029009167506,0.00594363656624281,0.00556693118322425,0.00733429480418861,0.0062572943118987,0.00159000158916331,0.00188540134051157,0.00846252286675875,0.00204111544135479,0.00488605349618523
PC98,0.0689614311436725,0.000372288769477388,B,0.00440655367167371,0.00440655367167371,0.00336523134749265,0.00282713832753881,0.00191300873478369,0.00301231219321975,0.0032913153250658,0.00128065575761732,0.0015500149675694,0.00249998697983391,0.00413247204059238,0.00394829957791883,0.00376814549904236,0.00120346825761418,0.00409889454778291,0.00145581399788324,0.00018162102044441,0.000743830845018268,-0.000657198946478698,0.000805670881640259,0.00157479217760857,0.000761614167609751,0.00164546505529124,0.00297400378205308,0.00152746515437345,0.00303513641555239,0.00430509247805589,0.00402326361289586,0.00294468010249138,0.0030738517112796,0.0011579906591915,0.00290573157640439,0.000920501593002167,0.00204387371336472
PC99,0.034696238582114,0.000320172483277103,Ery,0.00609046649534279,0.000172275068825115,0.00185384869560908,0.000553830817980974,0.00185292725834092,0.00126197048522846,0.00114956265627935,-0.000582719315287377,-0.000347791711918445,-0.00148236401192529,0.000543924228749011,0.00213851515862143,0.00609046649534279,0.00070923402675404,0.00128323623061837,0.000677220962431284,0.000897766225737749,0.000829133315143299,0.00175278534955581,0.000511376279289888,0.00100725127828159,0.00127307686334521,0.00182736821321533,0.00126482129932376,0.000836001014790536,0.00118997410768473,0.0021248435716086,0.00192346284735574,0.0027422658601431,-0.000781732860884926,-0.00108525861709371,0.000887115780026705,-1.01413918158143e-05,0.00162724711025676
PC100,-0.120079595333659,0.000293075781727007,proSCT,-0.00340915625883334,0.000593282351355907,0.00178680491777542,0.00104204539597537,-0.000686591614040103,8.13198214775726e-05,0.000866594658379643,-0.00200561390631493,-0.00155012020088506,-0.000917876775510561,0.00217894667259523,0.000773290085404889,0.00210382555992246,-0.00106093976538467,0.000603003118669042,-0.00110186907925918,-0.0014368775433179,-0.00168301059328647,-0.00167461869062687,-0.00340915625883334,-0.000492170881357897,-0.00267487003426613,-0.000632814863462567,-0.00102718882960699,-0.00160957685188743,-0.000211549988572552,0.00222383317487641,-0.00114519317913527,0.00125785057538575,-0.000615545940942182,-0.00243883170498848,0.000304148652827238,-0.00134099434588178,0.000376820011475368
