key,direction,w,dominant_celltype,origin,purity
chr1:221850000-221900000,down,-0.0453868176741341,dNK,Maternal,0.666
chr11:35050000-35100000,down,-0.0453652833677549,T,Maternal,0.689
chr17:1000000-1050000,down,-0.0452831856361644,dNK,Maternal,0.666
chr11:72400000-72450000,down,-0.0452670181335891,CD14_M,Maternal,0.889
chr17:8850000-8900000,down,-0.04525064668127,T,Maternal,0.689
chr10:125750000-125800000,down,-0.0449153028641712,CD16_M,Maternal,0.939
chr1:226200000-226250000,down,-0.0448313216450446,CD14_M,Maternal,0.889
chr2:240850000-240900000,down,-0.0445790344918501,LEC,Maternal,1
chr6:11700000-11750000,down,-0.0445607704187094,HB,Fetal,0.803
chr19:16400000-16450000,down,-0.044504226583357,CD14_M,Maternal,0.889
chr10:17250000-17300000,down,-0.0445013248985474,cDC,Unknown,0.507
chr19:54300000-54350000,down,-0.0444746938490869,fEC,Fetal,0.868
chr19:47100000-47150000,down,-0.0444638105395126,T,Maternal,0.689
chr19:50400000-50450000,down,-0.0443245863927893,CD14_M,Maternal,0.889
chr16:1500000-1550000,down,-0.0442313603571664,B,Maternal,0.659
chr11:47400000-47450000,down,-0.0442236719063578,CD14_M,Maternal,0.889
chr4:114700000-114750000,down,-0.0441437476527007,HB,Fetal,0.803
chr10:126000000-126050000,down,-0.0438201064155817,eS,Maternal,0.994
chr6:14100000-14150000,down,-0.0438183586969549,CD14_M,Maternal,0.889
chr1:42200000-42250000,down,-0.0436376234557957,CD14_M,Maternal,0.889
chr5:176850000-176900000,down,-0.043616572007065,T,Maternal,0.689
chr2:230150000-230200000,down,-0.0436110363349916,CD14_M,Maternal,0.889
chr20:2250000-2300000,down,-0.0435856685547401,CD16_M,Maternal,0.939
chr12:111800000-111850000,down,-0.0435501173213337,CD14_M,Maternal,0.889
chr20:5050000-5100000,down,-0.0435396384730032,HB,Fetal,0.803
chr17:1100000-1150000,down,-0.043479898895597,CD14_M,Maternal,0.889
chr1:206750000-206800000,down,-0.0433742433170527,dNK,Maternal,0.666
chr1:15550000-15600000,down,-0.0431749603823903,CD14_M,Maternal,0.889
chr5:79400000-79450000,down,-0.0431626930524462,CD14_M,Maternal,0.889
chr7:111700000-111750000,down,-0.0429246277007272,CD14_M,Maternal,0.889
chr11:6200000-6250000,down,-0.0426726877042435,dNK,Maternal,0.666
chr20:39100000-39150000,down,-0.0426450623155003,SCT_B,Fetal,1
chr2:8350000-8400000,down,-0.0424651819287471,dNK,Maternal,0.666
chr7:24800000-24850000,down,-0.0423603081962666,eEVT,Fetal,1
chr22:47150000-47200000,down,-0.0423213564255854,B,Maternal,0.659
chr9:73150000-73200000,down,-0.0422549034762308,CD14_M,Maternal,0.889
chr4:74550000-74600000,down,-0.0422268452399023,CD16_M,Maternal,0.939
chr17:17900000-17950000,down,-0.0422151866074372,cilated,Maternal,1
chr22:24800000-24850000,down,-0.0422041295565161,T,Maternal,0.689
chr19:45200000-45250000,down,-0.0420717920451424,CD16_M,Maternal,0.939
chr11:117650000-117700000,down,-0.042033888434265,Epi,Maternal,0.991
chr8:132800000-132850000,down,-0.0418555398394233,CD16_M,Maternal,0.939
chr12:121700000-121750000,down,-0.0417559451963559,LEC,Maternal,1
chr19:41050000-41100000,down,-0.0415621784189413,B,Maternal,0.659
chr2:96800000-96850000,down,-0.0415407115291299,T,Maternal,0.689
chr19:51600000-51650000,down,-0.0415242939343603,CD14_M,Maternal,0.889
chr6:170350000-170400000,down,-0.0415186274393388,uDSC,Maternal,0.99
chr3:156800000-156850000,down,-0.0415128149158348,uDSC,Maternal,0.99
chr2:128450000-128500000,down,-0.0414226460988713,Ery,Fetal,0.612
chr2:145400000-145450000,down,-0.0413403180665778,CD16_M,Maternal,0.939
chr22:46900000-46950000,down,-0.0412591790673195,LEC,Maternal,1
chr10:7200000-7250000,down,-0.041201267658006,dNK,Maternal,0.666
chr6:89700000-89750000,down,-0.0411721215175356,uDSC,Maternal,0.99
chr11:48000000-48050000,down,-0.0410621325052248,T,Maternal,0.689
chr5:150400000-150450000,down,-0.0410397197628983,Epi,Maternal,0.991
chr9:75800000-75850000,down,-0.0407636444257395,DSC_B,Maternal,0.993
chr9:107800000-107850000,down,-0.0407262943635667,CD16_M,Maternal,0.939
chr5:176900000-176950000,down,-0.0407084447401879,vEC,Maternal,0.8
chr15:70000000-70050000,down,-0.040681989001487,T,Maternal,0.689
chr20:47350000-47400000,down,-0.04062216748611,T,Maternal,0.689
chr19:4400000-4450000,down,-0.0405340052750827,CD16_M,Maternal,0.939
chr16:67500000-67550000,down,-0.0404276349926687,B,Maternal,0.659
chr20:10450000-10500000,down,-0.0404121079614991,dNK,Maternal,0.666
chr22:23250000-23300000,down,-0.040275811578199,B,Maternal,0.659
chr20:2150000-2200000,down,-0.0402485390621367,CD16_M,Maternal,0.939
chr7:950000-1000000,down,-0.0400624941370798,dNK,Maternal,0.666
chr19:55250000-55300000,down,-0.0399269066698557,dNK,Maternal,0.666
chr3:45150000-45200000,down,-0.0397184478552089,Epi,Maternal,0.991
chr9:117700000-117750000,down,-0.0396851282010118,uDSC,Maternal,0.99
chr2:143600000-143650000,down,-0.0396829038421118,SCT_B,Fetal,1
chr3:128900000-128950000,down,-0.0395431343416499,HB,Fetal,0.803
chr1:36800000-36850000,down,-0.0395354590355007,SCT_B,Fetal,1
chr1:6050000-6100000,down,-0.039492455764814,T,Maternal,0.689
chr17:80250000-80300000,down,-0.0394745180725724,dNK,Maternal,0.666
chr20:4000000-4050000,down,-0.039344892715803,eS,Maternal,0.994
chr8:142100000-142150000,down,-0.039329827778552,CD14_M,Maternal,0.889
chr8:134150000-134200000,down,-0.0392421412013417,CD16_M,Maternal,0.939
chr6:138150000-138200000,down,-0.038969548250817,SCT_B,Fetal,1
chr1:235100000-235150000,down,-0.0389399157983141,LEC,Maternal,1
chr19:55350000-55400000,down,-0.0388697132366243,dNK,Maternal,0.666
chr11:67100000-67150000,down,-0.038798974034636,DSC_B,Maternal,0.993
chr6:32400000-32450000,down,-0.0386669749376191,B,Maternal,0.659
chr1:110350000-110400000,down,-0.0385280292177892,dNK,Maternal,0.666
chr2:60700000-60750000,down,-0.0384035863074723,Ery,Fetal,0.612
chr17:9900000-9950000,down,-0.038361630316445,CD14_M,Maternal,0.889
chr12:2400000-2450000,down,-0.0383166086920827,eS,Maternal,0.994
chr8:126700000-126750000,down,-0.0382432627204134,Epi,Maternal,0.991
chr17:77950000-78000000,down,-0.0382249546779245,uDSC,Maternal,0.99
chr2:8650000-8700000,down,-0.0381904502870901,dNK,Maternal,0.666
chr15:86100000-86150000,down,-0.0380839362110714,CD14_M,Maternal,0.889
chr20:62150000-62200000,down,-0.0380703810138906,T,Maternal,0.689
chr8:1650000-1700000,down,-0.0380626193180949,CD14_M,Maternal,0.889
chr5:139950000-140000000,down,-0.038054863885624,HB,Fetal,0.803
chr20:48600000-48650000,down,-0.0380301849397367,SCT_B,Fetal,1
chr10:5300000-5350000,down,-0.0379978776258405,T,Maternal,0.689
chr8:22550000-22600000,down,-0.0379894138658989,B,Maternal,0.659
chr19:18100000-18150000,down,-0.0379677558751759,CD14_M,Maternal,0.889
chr19:35900000-35950000,down,-0.0379252094610832,CD14_M,Maternal,0.889
chr15:75350000-75400000,down,-0.0378951205084559,CD16_M,Maternal,0.939
chr9:126950000-127000000,down,-0.0378322477058582,dNK,Maternal,0.666
chr10:49800000-49850000,down,-0.0378288794696349,CD14_M,Maternal,0.889
chr20:43250000-43300000,down,-0.0378191571929434,T,Maternal,0.689
chr4:82400000-82450000,down,-0.037802986588694,CD14_M,Maternal,0.889
chr5:77800000-77850000,down,-0.0377480987616185,CD14_M,Maternal,0.889
chr6:167000000-167050000,down,-0.0377219491122382,LEC,Maternal,1
chr1:153750000-153800000,down,-0.0375279517672502,B,Maternal,0.659
chr12:76350000-76400000,down,-0.0374919667475842,dNK,Maternal,0.666
chr14:77200000-77250000,down,-0.0374611468715862,CD16_M,Maternal,0.939
chr10:45850000-45900000,down,-0.0374526220677069,HB,Fetal,0.803
chr15:45000000-45050000,down,-0.0373564951052517,T,Maternal,0.689
chr18:3150000-3200000,down,-0.03734987853241,CD14_M,Maternal,0.889
chr4:185750000-185800000,down,-0.0373395232544064,CD16_M,Maternal,0.939
chr13:99900000-99950000,down,-0.0373357022103778,T,Maternal,0.689
chr7:130600000-130650000,down,-0.0372208534711054,Epi,Maternal,0.991
chr11:124900000-124950000,down,-0.0371464966046573,HB,Fetal,0.803
chr17:1950000-2000000,down,-0.0370148646008299,eS,Maternal,0.994
chr5:55450000-55500000,down,-0.0369761211195654,Epi,Maternal,0.991
chr17:60950000-61000000,down,-0.0369654012219587,CD16_M,Maternal,0.939
chr9:117750000-117800000,down,-0.0369593197975444,uDSC,Maternal,0.99
chr1:158250000-158300000,down,-0.0369575770713422,HB,Fetal,0.803
chr1:226850000-226900000,down,-0.0369565672752642,T,Maternal,0.689
chr20:35850000-35900000,down,-0.0369318716049707,iEVT,Fetal,1
chr6:14900000-14950000,down,-0.0368868082674698,CD16_M,Maternal,0.939
chr16:30700000-30750000,down,-0.0368737109198001,T,Maternal,0.689
chr22:46950000-47000000,down,-0.0368324589372236,CD14_M,Maternal,0.889
chr5:142150000-142200000,down,-0.0367955206318523,HB,Fetal,0.803
chr4:159700000-159750000,down,-0.0367872472532122,CD16_M,Maternal,0.939
chr15:45700000-45750000,down,-0.0367088530936716,CD16_M,Maternal,0.939
chr17:76350000-76400000,down,-0.0367054445604067,vEC,Maternal,0.8
chr17:1450000-1500000,down,-0.0365784734347689,CD16_M,Maternal,0.939
chr4:2800000-2850000,down,-0.0365592501950736,dNK,Maternal,0.666
chr20:61300000-61350000,down,-0.036554331571309,dNK,Maternal,0.666
chr2:218750000-218800000,down,-0.0365489357379161,LEC,Maternal,1
chr1:31200000-31250000,down,-0.0365447592836915,B,Maternal,0.659
chr10:6200000-6250000,down,-0.036506921355774,CD14_M,Maternal,0.889
chr4:3350000-3400000,down,-0.0364740381269936,CD14_M,Maternal,0.889
chr2:109200000-109250000,down,-0.0364469948453137,dNK,Maternal,0.666
chr1:21650000-21700000,down,-0.0364322001844718,dNK,Maternal,0.666
chr1:66800000-66850000,down,-0.0364306903954147,B,Maternal,0.659
chr1:186550000-186600000,down,-0.036384613966368,Ery,Fetal,0.612
chr15:72500000-72550000,down,-0.0363524712319045,SCT_B,Fetal,1
chr7:45000000-45050000,down,-0.0363146688946157,T,Maternal,0.689
chr6:30450000-30500000,down,-0.0363070622828722,T,Maternal,0.689
chr12:129300000-129350000,down,-0.0363010115321907,Epi,Maternal,0.991
chr16:88700000-88750000,down,-0.0360790676343111,B,Maternal,0.659
chr17:71100000-71150000,down,-0.0360765362489562,CD16_M,Maternal,0.939
chr10:135050000-135100000,down,-0.035934789073495,dNK,Maternal,0.666
chr9:115600000-115650000,down,-0.0358937436730677,HB,Fetal,0.803
chr22:37650000-37700000,down,-0.0358927768649407,CD14_M,Maternal,0.889
chr7:5700000-5750000,down,-0.0358883798346425,cDC,Unknown,0.507
chr13:50750000-50800000,down,-0.0358680480019594,CD16_M,Maternal,0.939
chr11:9250000-9300000,down,-0.0357958021494361,iEVT,Fetal,1
chr1:151200000-151250000,down,-0.0357946455976989,proSCT,Fetal,0.997
chr11:69050000-69100000,down,-0.0357147541098644,Epi,Maternal,0.991
chr4:1550000-1600000,down,-0.0356265415201131,uDSC,Maternal,0.99
chr9:79150000-79200000,down,-0.0356198075887043,dNK,Maternal,0.666
chr13:100050000-100100000,down,-0.0356177964154808,T,Maternal,0.689
chr15:65150000-65200000,down,-0.0356119242595505,CD14_M,Maternal,0.889
chr9:92050000-92100000,down,-0.0356092171305129,dNK,Maternal,0.666
chr8:67650000-67700000,down,-0.0355932353319864,CD16_M,Maternal,0.939
chr19:54850000-54900000,down,-0.0355754098070433,CD14_M,Maternal,0.889
chr16:89000000-89050000,down,-0.0355569596856193,B,Maternal,0.659
chr7:139550000-139600000,down,-0.0355038439334528,dNK,Maternal,0.666
chr14:75050000-75100000,down,-0.0354834030659806,CD14_M,Maternal,0.889
chr14:70150000-70200000,down,-0.0354661314248854,CD14_M,Maternal,0.889
chr11:1750000-1800000,down,-0.0354368735910637,dNK,Maternal,0.666
chr4:11450000-11500000,down,-0.0354340035203813,HB,Fetal,0.803
chr15:70550000-70600000,down,-0.0354113090619254,CD14_M,Maternal,0.889
chr12:90150000-90200000,down,-0.0353202572489508,SCT_B,Fetal,1
chr14:91700000-91750000,down,-0.0353012400731422,T,Maternal,0.689
chr11:68800000-68850000,down,-0.0352845587148354,dNK,Maternal,0.666
chr9:120450000-120500000,down,-0.0352507670064357,uDSC,Maternal,0.99
chr8:22900000-22950000,down,-0.0351608381980758,Epi,Maternal,0.991
chr4:190550000-190600000,down,-0.0351330351309869,CD16_M,Maternal,0.939
chr1:25300000-25350000,down,-0.0351080551654823,dNK,Maternal,0.666
chr22:43300000-43350000,down,-0.03506746486853,cDC,Unknown,0.507
chr5:157800000-157850000,down,-0.0350415997689087,CD16_M,Maternal,0.939
chr14:103550000-103600000,down,-0.0349931574247418,eEVT,Fetal,1
chr1:235050000-235100000,down,-0.0349495720931393,CD14_M,Maternal,0.889
chr7:151450000-151500000,down,-0.0349117704679794,SCT_B,Fetal,1
chr17:43350000-43400000,down,-0.0349061991232054,B,Maternal,0.659
chr15:75050000-75100000,down,-0.0348783901411791,T,Maternal,0.689
chr15:70400000-70450000,down,-0.0348687829061734,CD16_M,Maternal,0.939
chr1:28400000-28450000,down,-0.0347889041277641,CD16_M,Maternal,0.939
chr3:27550000-27600000,down,-0.0347342231411215,iEVT,Fetal,1
chr12:109250000-109300000,down,-0.0347220307504492,HB,Fetal,0.803
chr9:139500000-139550000,down,-0.0347079871320139,LEC,Maternal,1
chr3:196350000-196400000,down,-0.0346902525704602,HB,Fetal,0.803
chr6:29900000-29950000,down,-0.0346752033771318,T,Maternal,0.689
chr6:16700000-16750000,down,-0.0346451026509576,CD14_M,Maternal,0.889
chr21:34350000-34400000,down,-0.034598303337244,CD16_M,Maternal,0.939
chr22:44400000-44450000,down,-0.0345797916160009,CD14_M,Maternal,0.889
chr6:42300000-42350000,down,-0.034577714723229,T,Maternal,0.689
chr18:67600000-67650000,down,-0.0345196597570166,T,Maternal,0.689
chr20:38950000-39000000,down,-0.0345182318589584,CD16_M,Maternal,0.939
chr6:2700000-2750000,down,-0.0345024792749997,CD14_M,Maternal,0.889
chr16:85850000-85900000,down,-0.0344221733640304,CD14_M,Maternal,0.889
chr12:125100000-125150000,down,-0.0343687395282268,uDSC,Maternal,0.99
chr8:12600000-12650000,down,-0.0343591935849542,B,Maternal,0.659
chr1:150550000-150600000,down,-0.0343181343246041,CD16_M,Maternal,0.939
chr12:125200000-125250000,down,-0.0342845370388004,CD14_M,Maternal,0.889
chr22:30650000-30700000,down,-0.0342744886665032,CD14_M,Maternal,0.889
chr15:75400000-75450000,down,-0.034208768631212,CD16_M,Maternal,0.939
chr6:11300000-11350000,down,-0.0341889239085632,SCT_B,Fetal,1
chr8:20000000-20050000,down,-0.0341667916874006,CD14_M,Maternal,0.889
chr6:12200000-12250000,down,-0.0341659430598373,iEVT,Fetal,1
chr20:30700000-30750000,down,-0.0341484835513682,HB,Fetal,0.803
chr7:141600000-141650000,down,-0.0341079711858082,CD16_M,Maternal,0.939
chr1:17950000-18000000,down,-0.0341027984000476,CD14_M,Maternal,0.889
chr2:113600000-113650000,down,-0.0340971096558379,Ery,Fetal,0.612
chr12:109200000-109250000,down,-0.0340737400037152,fEC,Fetal,0.868
chr8:131200000-131250000,down,-0.0340698658657966,aEC,Maternal,0.781
chr6:250000-300000,down,-0.0340434965526834,B,Maternal,0.659
chr1:167550000-167600000,down,-0.0339884276176942,CD14_M,Maternal,0.889
chr7:36200000-36250000,down,-0.0339523516186023,CD16_M,Maternal,0.939
chr10:30750000-30800000,down,-0.0339311586005807,HB,Fetal,0.803
chr1:203250000-203300000,down,-0.0339064794635032,B,Maternal,0.659
chr2:127400000-127450000,down,-0.0338737342895898,Ery,Fetal,0.612
chr19:2600000-2650000,down,-0.0338675984380937,B,Maternal,0.659
chr6:36250000-36300000,down,-0.0338626417249947,Ery,Fetal,0.612
chr9:37950000-38000000,down,-0.0338294474644787,Epi,Maternal,0.991
chr17:2650000-2700000,down,-0.0338247301924611,eEVT,Fetal,1
chr1:25350000-25400000,down,-0.0336084333273474,dNK,Maternal,0.666
chr8:97850000-97900000,down,-0.0335954125813225,CD16_M,Maternal,0.939
chr1:95150000-95200000,down,-0.0335832420020388,uDSC,Maternal,0.99
chr5:40400000-40450000,down,-0.0335606230923734,T,Maternal,0.689
chr9:128400000-128450000,down,-0.0335201585559484,B,Maternal,0.659
chr6:32550000-32600000,down,-0.0334799092849208,B,Maternal,0.659
chr16:15650000-15700000,down,-0.0333778052178853,HB,Fetal,0.803
chr5:139000000-139050000,down,-0.0333422893888657,B,Maternal,0.659
chr10:6150000-6200000,down,-0.0332898760731926,CD14_M,Maternal,0.889
chr20:44550000-44600000,down,-0.0332570084253892,dNK,Maternal,0.666
chr4:185250000-185300000,down,-0.0332449697168747,CD14_M,Maternal,0.889
chr1:150100000-150150000,down,-0.0332285603874641,CD14_M,Maternal,0.889
chr7:128550000-128600000,down,-0.0332152950665955,CD14_M,Maternal,0.889
chr22:37700000-37750000,down,-0.0331859079927575,CD14_M,Maternal,0.889
chr21:39650000-39700000,down,-0.0331424481600168,Epi,Maternal,0.991
chr3:11300000-11350000,down,-0.0331195836176647,CD14_M,Maternal,0.889
chr17:7000000-7050000,down,-0.0331089910306385,CD14_M,Maternal,0.889
chr6:160350000-160400000,down,-0.033072641051843,dNK,Maternal,0.666
chr19:47000000-47050000,down,-0.0330614327311527,CD14_M,Maternal,0.889
chr7:20500000-20550000,down,-0.0330424873030178,CD16_M,Maternal,0.939
chr19:42700000-42750000,down,-0.0330412455681272,T,Maternal,0.689
chr19:4000000-4050000,down,-0.0329904139154212,dNK,Maternal,0.666
chr2:178100000-178150000,down,-0.0329276394733865,CD14_M,Maternal,0.889
chr1:151900000-151950000,down,-0.0329158126021096,aEC,Maternal,0.781
chr9:138950000-139000000,down,-0.032909852906013,cilated,Maternal,1
chr1:206900000-206950000,down,-0.0328990786325976,T,Maternal,0.689
chr11:60900000-60950000,down,-0.0328496410897813,CD14_M,Maternal,0.889
chr1:182100000-182150000,down,-0.0328070092428479,CD14_M,Maternal,0.889
chr1:159050000-159100000,down,-0.0327920972638616,cDC,Unknown,0.507
chr14:94850000-94900000,down,-0.0327826345062982,CD16_M,Maternal,0.939
chr19:54350000-54400000,down,-0.0327440899722226,cDC,Unknown,0.507
chr13:114850000-114900000,down,-0.032730119933677,T,Maternal,0.689
chr8:144400000-144450000,down,-0.0326991688843947,LEC,Maternal,1
chr6:30700000-30750000,down,-0.0326934219697281,CD14_M,Maternal,0.889
chr12:90100000-90150000,down,-0.0325962847415411,B,Maternal,0.659
chr6:159500000-159550000,down,-0.032595808497643,B,Maternal,0.659
chr3:183250000-183300000,down,-0.0325955511622037,CD16_M,Maternal,0.939
chr14:55550000-55600000,down,-0.032566010844413,iEVT,Fetal,1
chr4:74600000-74650000,down,-0.0325622886434538,CD14_M,Maternal,0.889
chr9:93550000-93600000,down,-0.0325177552849742,dNK,Maternal,0.666
chr14:52750000-52800000,down,-0.0325084242110171,dNK,Maternal,0.666
chr12:11850000-11900000,down,-0.0324937416569333,cDC,Unknown,0.507
chr13:32500000-32550000,down,-0.0324516956820767,CD16_M,Maternal,0.939
chr1:16250000-16300000,down,-0.0324296101706509,aEC,Maternal,0.781
chr19:47800000-47850000,down,-0.0323689793504572,CD14_M,Maternal,0.889
chr15:70050000-70100000,down,-0.0323628360230194,DSC_B,Maternal,0.993
chr19:11650000-11700000,down,-0.0323594931526382,B,Maternal,0.659
chr5:134700000-134750000,down,-0.0322903645743768,CD16_M,Maternal,0.939
chr18:5450000-5500000,down,-0.0322880049269585,HB,Fetal,0.803
chr9:107600000-107650000,down,-0.0322086718144183,CD14_M,Maternal,0.889
chr2:37850000-37900000,down,-0.0321275796721205,T,Maternal,0.689
chr19:36400000-36450000,down,-0.0320605933526421,T,Maternal,0.689
chr4:7650000-7700000,down,-0.0320392789958863,eS,Maternal,0.994
chr2:223250000-223300000,down,-0.0319900271325315,Epi,Maternal,0.991
chr17:29600000-29650000,down,-0.031974436828878,T,Maternal,0.689
chr10:6400000-6450000,down,-0.0319376166220171,HB,Fetal,0.803
chr19:52300000-52350000,down,-0.0319349705431518,CD16_M,Maternal,0.939
chr8:61850000-61900000,down,-0.0318720697561921,HB,Fetal,0.803
chr2:37600000-37650000,down,-0.031774178631544,iEVT,Fetal,1
chr2:70700000-70750000,down,-0.0317569970178114,HB,Fetal,0.803
chr13:31300000-31350000,down,-0.0317441636408149,T,Maternal,0.689
chr9:130500000-130550000,down,-0.0317243775321194,dNK,Maternal,0.666
chr6:160400000-160450000,down,-0.0317044654013703,dNK,Maternal,0.666
chr16:88750000-88800000,down,-0.0316715809504239,T,Maternal,0.689
chr20:4050000-4100000,down,-0.0316594088922702,eS,Maternal,0.994
chr1:181000000-181050000,down,-0.031606168862638,dNK,Maternal,0.666
chr2:238550000-238600000,down,-0.0315981060886183,cilated,Maternal,1
chr11:10450000-10500000,down,-0.0315952034370757,dNK,Maternal,0.666
chr2:96900000-96950000,down,-0.0315916305180321,CD14_M,Maternal,0.889
chr21:15900000-15950000,down,-0.0314998490356097,T,Maternal,0.689
chr1:27400000-27450000,down,-0.0314611406699336,DSC_B,Maternal,0.993
chr13:31250000-31300000,down,-0.0314160790847104,CD16_M,Maternal,0.939
chr15:79200000-79250000,down,-0.0314151979804299,uDSC,Maternal,0.99
chr10:90850000-90900000,down,-0.0313856621879115,HB,Fetal,0.803
chr19:3500000-3550000,down,-0.0313792211959941,dNK,Maternal,0.666
chr12:89550000-89600000,down,-0.0313138661348854,SCT,Fetal,1
chr2:231500000-231550000,down,-0.031307640231214,HB,Fetal,0.803
chr10:134800000-134850000,down,-0.0312617320993235,CD14_M,Maternal,0.889
chr9:136300000-136350000,down,-0.0311934021179955,B,Maternal,0.659
chr16:3300000-3350000,down,-0.0311915067124526,CD14_M,Maternal,0.889
chr17:47250000-47300000,down,-0.0311837992867258,dNK,Maternal,0.666
chr17:76600000-76650000,down,-0.0311405229210895,HB,Fetal,0.803
chr6:14650000-14700000,down,-0.0310868102989195,B,Maternal,0.659
chr15:67400000-67450000,down,-0.0310453777916753,eEVT,Fetal,1
chr16:67550000-67600000,down,-0.0310381628853887,B,Maternal,0.659
chr14:94400000-94450000,down,-0.0310185597041012,T,Maternal,0.689
chr5:10600000-10650000,down,-0.0309892742326599,B,Maternal,0.659
chr1:1100000-1150000,down,-0.0308810174404873,dNK,Maternal,0.666
chr6:139600000-139650000,down,-0.0308669859224467,T,Maternal,0.689
chr18:74850000-74900000,down,-0.0308641648089465,CD14_M,Maternal,0.889
chr16:73100000-73150000,down,-0.0308366637492474,CD14_M,Maternal,0.889
chr20:57550000-57600000,down,-0.0308156119087953,CD14_M,Maternal,0.889
chr18:46350000-46400000,down,-0.0308106526068619,T,Maternal,0.689
chr7:92250000-92300000,down,-0.030787376097888,dNK,Maternal,0.666
chr5:150450000-150500000,down,-0.0307352136401844,SCT_B,Fetal,1
chr22:45600000-45650000,down,-0.0306155670114936,B,Maternal,0.659
chr2:65050000-65100000,down,-0.0305862227036487,CD16_M,Maternal,0.939
chr17:950000-1000000,down,-0.0305496512589802,Epi,Maternal,0.991
chr9:139550000-139600000,down,-0.0305482281957643,vEC,Maternal,0.8
chr19:4500000-4550000,down,-0.0305418785287314,cilated,Maternal,1
chr10:29900000-29950000,down,-0.0305102659464268,uDSC,Maternal,0.99
chr11:129950000-130000000,down,-0.030419413757026,HB,Fetal,0.803
chr6:111700000-111750000,down,-0.0304172614948974,uDSC,Maternal,0.99
chr2:113850000-113900000,down,-0.0304091753526865,CD16_M,Maternal,0.939
chr16:81450000-81500000,down,-0.0303949607651256,dNK,Maternal,0.666
chr16:3000000-3050000,down,-0.0303714737343596,cilated,Maternal,1
chr2:146500000-146550000,down,-0.0303582392343012,CD14_M,Maternal,0.889
chr20:61200000-61250000,down,-0.0303544078287294,dNK,Maternal,0.666
chr19:14850000-14900000,down,-0.0303482460209119,CD14_M,Maternal,0.889
chr13:51200000-51250000,down,-0.0303231795039328,CD16_M,Maternal,0.939
chr19:44150000-44200000,down,-0.0303147748044584,CD16_M,Maternal,0.939
chr5:40450000-40500000,down,-0.0303030451611942,CD16_M,Maternal,0.939
chr15:77250000-77300000,down,-0.0303010493090819,dNK,Maternal,0.666
chr16:10950000-11000000,down,-0.0302892121623979,CD14_M,Maternal,0.889
chr19:19000000-19050000,down,-0.0302235422446902,CD14_M,Maternal,0.889
chr9:27550000-27600000,down,-0.0302033919979791,CD16_M,Maternal,0.939
chr7:30250000-30300000,down,-0.0301807682586547,HB,Fetal,0.803
chr15:58400000-58450000,down,-0.0301315306583146,CD16_M,Maternal,0.939
chr1:110150000-110200000,down,-0.0301096642555115,CD14_M,Maternal,0.889
chr1:9200000-9250000,down,-0.0300889048231557,CD14_M,Maternal,0.889
chr21:34700000-34750000,down,-0.0300782067591318,iEVT,Fetal,1
chr6:36700000-36750000,down,-0.0300434035660541,vEC,Maternal,0.8
chr9:134100000-134150000,down,-0.0300222881627744,T,Maternal,0.689
chr16:23850000-23900000,down,-0.029980171772574,B,Maternal,0.659
chr3:101650000-101700000,down,-0.0299706087293872,CD14_M,Maternal,0.889
chr1:212800000-212850000,down,-0.02995270808503,CD16_M,Maternal,0.939
chr4:38050000-38100000,down,-0.0299465631460195,LEC,Maternal,1
chr13:28950000-29000000,down,-0.0299167948148151,EVT,Fetal,0.999
chr14:50500000-50550000,down,-0.0298292047103397,T,Maternal,0.689
chr2:38350000-38400000,down,-0.0297910817332148,CD16_M,Maternal,0.939
chr14:52300000-52350000,down,-0.0297774002358334,T,Maternal,0.689
chr4:122050000-122100000,down,-0.0297599425389757,T,Maternal,0.689
chr12:50050000-50100000,down,-0.0296913649475643,CD14_M,Maternal,0.889
chr6:166650000-166700000,down,-0.0296409929467936,dNK,Maternal,0.666
chr9:34150000-34200000,down,-0.0296035039883358,Epi,Maternal,0.991
chr19:14050000-14100000,down,-0.029594196426268,T,Maternal,0.689
chr3:128950000-129000000,down,-0.0295897909593039,B,Maternal,0.659
chr11:61700000-61750000,down,-0.0295366906977701,CD16_M,Maternal,0.939
chr9:33800000-33850000,down,-0.0295033340545052,CD16_M,Maternal,0.939
chr8:142400000-142450000,down,-0.0294991348841289,eS,Maternal,0.994
chr21:36250000-36300000,down,-0.0294819915475322,CD14_M,Maternal,0.889
chr19:3750000-3800000,down,-0.0294803792506748,dNK,Maternal,0.666
chr8:126350000-126400000,down,-0.0294795368982832,CD16_M,Maternal,0.939
chr1:168450000-168500000,down,-0.0294189856252904,dNK,Maternal,0.666
chr7:141550000-141600000,down,-0.0293494683240204,CD16_M,Maternal,0.939
chr6:43950000-44000000,down,-0.0293275021941381,Epi,Maternal,0.991
chr17:79300000-79350000,down,-0.0293075511908318,vEC,Maternal,0.8
chr19:54700000-54750000,down,-0.0293012735705267,CD14_M,Maternal,0.889
chr19:18050000-18100000,down,-0.029271210591145,B,Maternal,0.659
chr13:51250000-51300000,down,-0.0292536033124775,CD14_M,Maternal,0.889
chr8:134050000-134100000,down,-0.0292384659596406,T,Maternal,0.689
chr1:221250000-221300000,down,-0.0292377423583987,HB,Fetal,0.803
chr5:176300000-176350000,down,-0.0291967410631316,CD16_M,Maternal,0.939
chr19:44050000-44100000,down,-0.0291512323898311,T,Maternal,0.689
chr6:34150000-34200000,down,-0.029147903213273,T,Maternal,0.689
